evidence_id,canonical_record_id,title,authors,year,doi,url,journal_or_venue,retrieval_sources,classification,selected,score,priority,reason_category,screening_reason,why_not_selected,potential_contribution,recommended_action,possible_false_negative,publication_verified,publication_status,document_type,publication_verification_status,required_groups_matched,hard_required_groups,hard_required_in_contribution,missing_hard_required_groups,complementary_groups_matched,methodological_family,required_coverage,required_cooccurrence,direct_relation,operational_evidence,semantic_similarity,exclusion_terms,quota_decision,signals,abstract
A150,RAAA01C17B9BE,Dataflow & Tiling Strategies in Edge-AI FPGA Accelerators: A Comprehensive Literature Review,Richie Li,2025,,http://arxiv.org/abs/2505.08992v3,arXiv,arxiv,pertinente_no_seleccionada,False,106.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: not_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,not_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,0.6667,False,False,True,0.059459,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.059; operational, empirical or validation evidence; publication_aware_selection","Edge-AI applications demand high-throughput, low-latency inference on FPGAs under tight resource and power constraints. This survey provides a comprehensive review of two key architectural decisions for FPGA-based neural network accelerators: (i) the dataflow (the order and manner in which data is moved and reused on chip), and (ii) the tiling/blocking strategy (how large tensors are partitioned to fit on-chip). We first present a broadened taxonomy of canonical dataflow styles: Weight-Stationary, Output-Stationary, Row-Stationary, and No-Local-Reuse, including formal definitions, pseudocode/diagrams, and real FPGA examples. We then discuss analytical frameworks (MAESTRO, Timeloop) and compare them with a concise feature table, illustrating how they model reuse, performance, and hardware costs, and include a case study of a 3x3 convolution layer to demonstrate typical tool outputs. Next, we detail multi-level tiling and loop unrolling/pipelining strategies for FPGAs, clarifying how each memory tier (registers, LUTRAM, BRAM, HBM) can be exploited. Our four case studies - FINN, FINN-R, FlightLLM, and SSR - highlight distinct dataflows (from binary streaming to hybrid sparse transformations) and tiling patterns. We include a unified comparison matrix covering platform, precision, throughput, resource utilization, and energy efficiency, plus small block diagrams for each design. We conclude by examining design automation trade-offs among HLS, DSL, and hand-coded RTL, offering a ""lessons learned"" summary box, and charting future research directions in partial reconfiguration, hybrid dataflows, and domain-specific compiler flows for next-generation edge AI FPGA accelerators."
A127,RA2450845B55A,"TinyML for Industrial IoT, Smart Agriculture, and Home Automation: Design, Deployment, and Applications","Basak, Surajit; Simlai, Sayantani; Ghoshal, Ramyadeep",2026,10.5281/zenodo.20663802,https://zenodo.org/doi/10.5281/zenodo.20663802,INKZOID FOUNDATION,datacite,pertinente_no_seleccionada,False,104.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: repository_record.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,repository_copy,repository_record,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.0625,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.062; operational, empirical or validation evidence; publication_aware_selection","This chapter presents a comprehensive exploration of TinyML as a transformative medium that shifts machine learning technology and cloud infrastructure to resource-constrained edge devices. The chapter thoroughly investigate the design, optimization, and deployment of TinyML systems in three application domains Industrial Internet of Things (IIOT), Smart Agriculture and Home Automation. In industrial environments, ESP32-S3 microcontrollers are thoroughly investigated which are widely used for vibration-based predictive maintenance. This system has no need to be connected to the cloud all the time. Alerts are sent to a central gateway via LoRaWAN. For precision agriculture, utilizing the Arduino Nano 33 BLE Sense platform and TensorFlowLite for Microcontrollers, vision-based crop disease classification systems can operate effectively in environments where connectivity is limited, enabling real-time, on device diagnostics without reliance on the cloud. For home automation using Arduino Nano and convolution neural networks (CNN) model integrated with passive infrared (PIR) sensor provides a higher accuracy rate with fully functional state. The implementations showcase the intelligent inference can be performed on devices with sub-megabyte memory footprints. The results highlights TinyML's potential to develop autonomous IoT ecosystems that preserve privacy and are energy-efficiency. After the primary components of TinyML system design are established, the process of integration with sensors is performed, data collection mechanisms are implemented and communication protocols are configured to handle power management for effective edge deployment. To deal with strict memory and latency limits while keeping performance levels acceptable, several researches work at model optimization methods like quantization, pruning, compression, and knowledge distillation. Various limitations like hardware deployment scalability, data privacy and reliable system compatibility are also discussed in this chapter. This chapter also provides possible solutions and design factors that could help get around these problems in real world settings. The article depicts several possible future research directions, such as combining TinyML with next-generation communication technologies (6G) and improvising ultra-low-power hardware, using federated learning methods."
A128,R7FDEB5B0435B,Edge AI and AI driven decision-making,Bhaskar Roy,2025,10.5281/zenodo.15336448,https://zenodo.org/doi/10.5281/zenodo.15336448,,openaire,pertinente_no_seleccionada,False,104.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: repository_record.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,repository_copy,repository_record,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.043243,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.043; operational, empirical or validation evidence; publication_aware_selection","Edge Artificial Intelligence (Edge AI) is redefining the landscape of real-time data processing by enabling AI-driven decision-making directly on devices or near data sources. This paradigm shift is especially transformative in healthcare and Internet of Things (IoT) systems, where low latency, enhanced privacy, and immediate responsiveness are critical. Unlike traditional cloud-centric models, Edge AI supports timely interventions, reduced bandwidth usage, and localized data security—making it a promising solution for time-sensitive and privacy-sensitive applications. This review synthesizes recent literature from peer-reviewed journals, industry whitepapers, and technical case studies to evaluate the applications, benefits, and limitations of Edge AI in healthcare and IoT contexts. Emphasis was placed on studies involving lightweight model design, edge device integration, federated learning, and hierarchical edge-cloud architectures. Sources were systematically analyzed to identify emerging trends, challenges, and technological innovations. The literature reveals that Edge AI can reduce inference latency by up to 90% compared to cloud-based models while maintaining comparable accuracy. Its applications include real-time patient monitoring, anomaly detection, emergency response, and personalized care delivery. Additionally, the adoption of federated learning and on-device processing improves data privacy and reduces reliance on continuous internet connectivity. Technical solutions such as model pruning, quantization, and hardware acceleration are frequently employed to overcome computational limitations on edge devices. Edge AI holds significant potential for revolutionizing healthcare and IoT by offering real-time, secure, and efficient decision-making capabilities. While notable challenges remain—such as device heterogeneity, energy constraints, and security threats—ongoing innovations in model optimization and decentralized learning continue to expand the feasibility and scalability of Edge AI. This review highlights the strategic importance of integrating Edge AI into future digital health and smart infrastructure systems."
A129,RE82813E07310,A TinyML Model for Real-Time Mask Detection on Embedded Machine Learning Devices,Ismail Lamaakal; Yassine Maleh; Khalid El Makkaoui; Ibrahim Ouahbi,2025,10.21203/rs.3.rs-6533848/v1,https://doi.org/10.21203/rs.3.rs-6533848/v1,,openaire,pertinente_no_seleccionada,False,104.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.03268,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.033; operational, empirical or validation evidence; publication_aware_selection","Abstract Mask detection has emerged as an essential technology for ensuring safety and compliance in both public and private settings. This paper presents an end-to-end application utilizing Vision Wake Words (VWW) within the realm of Tiny Machine Learning (TinyML) to detect mask adherence in real-time. Capitalizing on the efficient MobileNetV2 architecture with Depthwise Separable Convolutions, our model minimizes memory foot- print and computational demands on Microcontroller Units (MCUs). We employ Transfer Learning to expedite the adaptation to mask detection tasks, significantly reducing training time and data requirements. Sensor characteristics and data preprocessing are carefully considered to manage the high data volume inherent to the ML workflow. Our original model, sized at 8.62MB, was effectively compressed to 214KB using TensorFlow Lite with Dynamic Range Quantization. This drastic reduction allows the deployment of our TinyML model on constrained devices, offering a highly scalable and cost-effective approach to enhance public health safety. Achieving a 99.6% accuracy rate in mask detection, our model underscores the precision of TinyML applications in public settings. The paper contributes to the objective of Healthcare 4.0 by enhancing healthcare services with smart sensors and IoT integration, suggest- ing that deploying TinyML for mask detection provides a promising avenue for public health safety with minimal hardware constraints."
A130,RD88B72F8240E,Scalable Virtual Lab for Remote Experiments on AI-powered Edge Devices,"Pazos Escudero, Nuria; Dupertuis, Baptiste",2025,10.5281/zenodo.15364532,https://zenodo.org/doi/10.5281/zenodo.15364532,,openaire,pertinente_no_seleccionada,False,104.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: repository_record.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,repository_copy,repository_record,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.037594,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.038; operational, empirical or validation evidence; publication_aware_selection","Developing edge AI for industrial applications presents two main challenges: (1) achieving consistent result reproducibility across diverse edge devices and (2) managing the complexities of configuring heterogeneous platforms, which can significantly extend evaluation times. Consequently, running experiments and comparing results across various embedded boards becomes more challenging, particularly when working with devices from multiple manufacturers.This work introduces a scalable virtual laboratory, dAIEdge- VLab, for running remote experiments on AI-powered edge devices. dAIEdge-VLab is tailored for users without embedded programming expertise or direct access to specific hardware, allowing them to perform real-time AI experiments on a remote collection of embedded boards. The platform supports a range of experiments, including AI model benchmarking, AI application benchmarking, hardware-in-the-loop neural architecture search (NAS), and on-device training benchmarks.The dAIEdge-VLab architecture aims to connect data scientists with embedded systems, providing a scalable, vendorneutral platform for effortless running of AI experiments on actual edge hardware. The proposed platform features a modular architecture that allows for easy integration of remote embedded boards. The outcomes of integrating a third-party AI-powered edge device for AI model benchmarking are presented."
A131,R6079EED51250,"STAR: A Privacy-Preserving, Energy-Efficient Edge AI Framework for Human Activity Recognition via Wi-Fi CSI in Mobile and Pervasive Computing Environments","Liu, Kexing",2025,10.48550/arxiv.2510.26148,https://arxiv.org/abs/2510.26148,arXiv,datacite,pertinente_no_seleccionada,False,103.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,evaluation_and_tradeoffs,,0.6667,False,False,True,0.079545,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.080; operational, empirical or validation evidence; publication_aware_selection","Human Activity Recognition (HAR) via Wi-Fi Channel State Information (CSI) presents a privacy-preserving, contactless sensing approach suitable for smart homes, healthcare monitoring, and mobile IoT systems. However, existing methods often encounter computational inefficiency, high latency, and limited feasibility within resource-constrained, embedded mobile edge environments. This paper proposes STAR (Sensing Technology for Activity Recognition), an edge-AI-optimized framework that integrates a lightweight neural architecture, adaptive signal processing, and hardware-aware co-optimization to enable real-time, energy-efficient HAR on low-power embedded devices. STAR incorporates a streamlined Gated Recurrent Unit (GRU)-based recurrent neural network, reducing model parameters by 33% compared to conventional LSTM models while maintaining effective temporal modeling capability. A multi-stage pre-processing pipeline combining median filtering, 8th-order Butterworth low-pass filtering, and Empirical Mode Decomposition (EMD) is employed to denoise CSI amplitude data and extract spatial-temporal features. For on-device deployment, STAR is implemented on a Rockchip RV1126 processor equipped with an embedded Neural Processing Unit (NPU), interfaced with an ESP32-S3-based CSI acquisition module. Experimental results demonstrate a mean recognition accuracy of 93.52% across seven activity classes and 99.11% for human presence detection, utilizing a compact 97.6k-parameter model. INT8 quantized inference achieves a processing speed of 33 MHz with just 8% CPU utilization, delivering sixfold speed improvements over CPU-based execution. With sub-second response latency and low power consumption, the system ensures real-time, privacy-preserving HAR, offering a practical, scalable solution for mobile and pervasive computing environments."
A167,R038E9E33724F,KubeEdge.AI: AI Platform for Edge Devices,"Wang, Sean; Hu, Yuxiao; Wu, Jason",2020,10.48550/arxiv.2007.09227,https://arxiv.org/abs/2007.09227,CoRR,openaire,pertinente_no_seleccionada,False,100.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,,,0.6667,False,False,True,0.041237,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: none; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.041; operational, empirical or validation evidence; publication_aware_selection","The demand for smartness in embedded systems has been mounting up drastically in the past few years. Embedded system today must address the fundamental challenges introduced by cloud computing and artificial intelligence. KubeEdge [1] is an edge computing framework build on top of Kubernetes [2]. It provides compute resource management, deployment, runtime and operation capabilities on geo-located edge computing resources, from the cloud, which is a natural fit for embedded systems. Here we propose KubeEdge.AI, an edge AI framework on top of KubeEdge. It provides a set of key modules and interfaces: a data handling and processing engine, a concise AI runtime, a decision engine, and a distributed data query interface. KubeEdge.AI will help reduce the burdens for developing specific edge/embedded AI systems and promote edge-cloud coordination and synergy."
A151,RF69B68E42FB4,Fused Depthwise Tiling for Memory Optimization in TinyML Deep Neural Network Inference,Rafael Stahl; Daniel Mueller-Gritschneder; Ulf Schlichtmann,2023,,http://arxiv.org/abs/2303.17878v1,arXiv,arxiv,pertinente_no_seleccionada,False,99.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: not_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,not_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,optimization_and_codesign,,0.6667,False,False,True,0.034483,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.034; operational, empirical or validation evidence; publication_aware_selection","Memory optimization for deep neural network (DNN) inference gains high relevance with the emergence of TinyML, which refers to the deployment of DNN inference tasks on tiny, low-power microcontrollers. Applications such as audio keyword detection or radar-based gesture recognition are heavily constrained by the limited memory on such tiny devices because DNN inference requires large intermediate run-time buffers to store activations and other intermediate data, which leads to high memory usage. In this paper, we propose a new Fused Depthwise Tiling (FDT) method for the memory optimization of DNNs, which, compared to existing tiling methods, reduces memory usage without inducing any run time overhead. FDT applies to a larger variety of network layers than existing tiling methods that focus on convolutions. It improves TinyML memory optimization significantly by reducing memory of models where this was not possible before and additionally providing alternative design points for models that show high run time overhead with existing methods. In order to identify the best tiling configuration, an end-to-end flow with a new path discovery method is proposed, which applies FDT and existing tiling methods in a fully automated way, including the scheduling of the operations and planning of the layout of buffers in memory. Out of seven evaluated models, FDT achieved significant memory reduction for two models by 76.2% and 18.1% where existing tiling methods could not be applied. Two other models showed a significant run time overhead with existing methods and FDT provided alternative design points with no overhead but reduced memory savings."
A166,R255975708E0A,Is TinyML Sustainable? Assessing the Environmental Impacts of Machine Learning on Microcontrollers,"Prakash, Shvetank; Stewart, Matthew; Banbury, Colby; Mazumder, Mark; Warden, Pete; Plancher, Brian; Reddi, Vijay Janapa",2023,10.48550/arxiv.2301.11899,https://arxiv.org/abs/2301.11899,CoRR,openaire,pertinente_no_seleccionada,False,99.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,,,0.6667,False,False,True,0.015267,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: none; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.015; operational, empirical or validation evidence; publication_aware_selection","The sustained growth of carbon emissions and global waste elicits significant sustainability concerns for our environment's future. The growing Internet of Things (IoT) has the potential to exacerbate this issue. However, an emerging area known as Tiny Machine Learning (TinyML) has the opportunity to help address these environmental challenges through sustainable computing practices. TinyML, the deployment of machine learning (ML) algorithms onto low-cost, low-power microcontroller systems, enables on-device sensor analytics that unlocks numerous always-on ML applications. This article discusses both the potential of these TinyML applications to address critical sustainability challenges, as well as the environmental footprint of this emerging technology. Through a complete life cycle analysis (LCA), we find that TinyML systems present opportunities to offset their carbon emissions by enabling applications that reduce the emissions of other sectors. Nevertheless, when globally scaled, the carbon footprint of TinyML systems is not negligible, necessitating that designers factor in environmental impact when formulating new devices. Finally, we outline research directions to enable further sustainable contributions of TinyML."
A132,REBDC22714EA2,"Benchmarking cross‐platform AI: Web Assembly, ONNX Runtime and TVM for Real‐Time Web, Mobile, and IoT Deployment","Chinnaraju, Aravind",2025,10.5281/zenodo.17317630,https://zenodo.org/doi/10.5281/zenodo.17317630,Zenodo,datacite,pertinente_no_seleccionada,False,97.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: repository_record.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,repository_copy,repository_record,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.061033,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.061; operational, empirical or validation evidence; publication_aware_selection","Cross‐platform deployment of machine‐learning inference now spans browser tabs, handheld applications, and resource‐constrained sensors, yet the performance landscape remains fragmented by heterogeneous runtimes. This study conducts the first holistic benchmark that positions WebAssembly, ONNX Runtime, and Apache TVM side‐by‐side under a unified test harness across Web, mobile, and IoT devices. A theoretical foundation distinguishes compilation from interpretation, ahead‐of‐time from just‐in‐time pipelines, and outlines how hardware‐abstraction layers mediate latency, throughput, memory, and energy trade‐offs. Empirical evaluations draw on a curated model zoo and cold‐start vs. steady‐state runs to expose four‐dimensional performance frontiers. Results show that TVM’s auto‐tuned kernels deliver up to a 42 % latency reduction on ARM microcontrollers, whereas WebAssembly narrows browser‐native overheads to within 1.4× of device‐bound baselines when SIMD extensions are available. ONNX Runtime provides the broadest portability, though execution‐provider selection must be coupled with quantization to remain within sub‐100 ms response budgets on mid‐tier smartphones. Integrating telemetry pipelines through OpenTelemetry and Delta Lake permits real‐time drift detection, AIOps‐driven auto‐rollback, and carbon‐aware scheduling that lowers energy use by 18 % without SLA violations. Security analysis contrasts browser sandboxes with enclave‐based protection for mobile and IoT, while risk‐management blueprints extend chaos‐engineering to runtime drift and compatibility faults. Case studies spanning a browser‐side image classifier, a mobile augmented‐reality pose estimator, and an IoT anomaly detector validate the decision matrix that maps workload characteristics to optimal runtime choice. The findings synthesise technical insights into actionable deployment playbooks, offering researchers and practitioners a reproducible framework for balancing performance, sustainability, and resilience in real‐time edge AI."
A133,RC456771FBB5B,RobustML@Edge: Energy-Latency-Accuracy Trade-offs Under Distribution Shift on Raspberry Pi,Manu Nicholas Jacob,2025,10.36227/techrxiv.176186793.32772120/v1,https://doi.org/10.36227/techrxiv.176186793.32772120/v1,,crossref,pertinente_no_seleccionada,False,97.0,baja,fuera_del_cupo,"Relevant, but outside the limit of 30 synthesis sources. Publication priority: identifier_only_verified; document type: preprint.","Pertinente, pero quedó fuera del límite configurado para la síntesis.","Cubre edge_ai_core, resource_constrained_platform; aporta evaluation_and_tradeoffs, optimization_and_codesign; incluye evidencia operativa, empírica o de validación.",Conservar en la auditoría; revisar solo si se necesita ampliar mucho la bibliografía.,False,False,preprint,preprint,identifier_only_verified,"edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform","edge_ai_core, resource_constrained_platform",,"evaluation_and_tradeoffs, optimization_and_codesign",,0.6667,False,False,True,0.052863,,admitted by contextual relevance,"required groups matched in title/abstract: edge_ai_core, resource_constrained_platform; hard-required groups satisfied in contribution evidence: edge_ai_core, resource_constrained_platform; complementary groups matched: evaluation_and_tradeoffs, optimization_and_codesign; required coverage: 0.67; contribution co-occurrence: no (window=2); semantic similarity: 0.053; operational, empirical or validation evidence; publication_aware_selection","Edge-deployed machine learning models operate under dynamic, imperfect conditions where input distributions differ markedly from those used in development. While robustness benchmarks such as CIFAR-C and Tiny-ImageNet-C assess accuracy degradation under synthetic corruptions [1], and energy-efficiency studies on ARM single-board computers (SBCs) emphasize clean-data latency-energy trade-offs [13], [14], the joint impact of distribution shift on accuracy, latency, and energy remains largely unexplored. This coupling is fundamental to building predictable, sustainable edge AI systems. We introduce RobustML@Edge, a reproducible framework for quantifying energy-latency-accuracy trade-offs of neural networks under distribution shift on resource-constrained ARM SBCs. Using a fully scripted Colab → ONNX/TFLite → Raspberry Pi 5 pipeline, we train canonical architectures (MobileNetV3-Small, ResNet-18, TinyCNN) on CIFAR-100 and Tiny-ImageNet, convert them to FP32 and INT8 variants, and evaluate them across corruption suites (CIFAR-C, Tiny-ImageNet-C) and severities. Latency is measured with microsecond precision; power and energy are sampled at 200-400 Hz using a TI INA219 inline sensor with baseline subtraction, while thermal telemetry ensures that results are free from throttling artifacts. Three findings emerge. (1) Input corruptions perturb both latency and energy, often non-monotonically: blur and fog increase cache pressure and runtime, whereas certain noise types reduce CPU activity and energy. (2) These shifts cause modelranking reversals: architectures or precisions that dominate on clean data may underperform once energy-normalized robustness is considered. (3) Quantization interacts with corruption: INT8 improves median latency yet shows higher tail latency and inconsistent energy behavior relative to FP32 under severe shift. To capture these dynamics we propose Robustness-per-Joule, a deployment-oriented metric combining accuracy and energy cost, supporting principled efficiency-robustness trade-offs. We report latency histograms, ECDFs, energy distributions, and Pareto frontiers for FP32/INT8 MobileNetV3-Small under clean and corrupted data, all derived from fully reproducible artifacts released with this study. Our results demonstrate that accuracy-only or clean-data energy metrics cannot guarantee dependable deployment behavior. Robust, energy-aware benchmarking is essential for edge AI systems that sustain predictable performance under real-world conditions. By unifying measurement rigor, open instrumentation, and new metrics, RobustML@Edge establishes a baseline for the next generation of efficient and transparent robustness evaluation on the edge."
